numero_processo,data_movimento,descricao_movimento
02220193920218060001,10/06/2021,Concluso para Despacho
02220193920218060001,09/06/2021,Juntada de Petição Nº Protocolo: WEB1.21.01372661-8 Tipo da Petição: Pedido de Homologação de Acordo Data:  13:56
02220193920218060001,20/05/2021,Certidão emitida
02220193920218060001,19/05/2021,Certidão emitida
02220193920218060001,19/05/2021,"Proferido despacho de mero expediente Recebidos hoje. Vistos em inspeção. À consideração da ilustre Promotoria de Justiça com assento nesta Unidade Judiciária, para fins de manifestação, intimando-se. Intimações urgentes e necessárias. Cumpra-se com a brevidade que o caso requer."
02220193920218060001,18/05/2021,Concluso para Despacho
02220193920218060001,17/05/2021,Juntada de Petição Nº Protocolo: WEB1.21.02057800-9 Tipo da Petição: Inquérito Policial Data:  17:16
02220193920218060001,27/04/2021,Juntada de Ofício Nº Protocolo: WEB1.21.02016457-3 Tipo da Petição: Ofício Data:  15:35
02220193920218060001,18/04/2021,Certidão emitida
02220193920218060001,07/04/2021,Certidão emitida
02220193920218060001,07/04/2021,"Proferido despacho de mero expediente Recebidos hoje. Vistos em Conclusão. Face à manifestação da Promotoria de Justiça de páginas 68/69, remetam-se os autos à 32ª Delegacia de Polícia, via Portal Eletrônico, para proceder com as diligências necessárias à conclusão do Inquérito Policial, preferencialmente acompanhadas com o relatório final, no prazo máximo de 90 (noventa) dias. Após a realização da diligência, os autos devem ser devolvidos diretamente a Promotoria de Justiça, com assento nesta Unidade Judiciária, para a formação de sua opinio delicti (art. 26, inciso I, alínea c, e art. 27, inciso IV, da Lei n.° 8.625/93 (LONMP); art. 116, inciso I, alínea b, da Lei Complementar Estadual n.º 72/2008). Expedientes urgentes e necessários."
02220193920218060001,07/04/2021,Concluso para Despacho
02220193920218060001,06/04/2021,Juntada de Petição Nº Protocolo: WEB1.21.01341496-9 Tipo da Petição: Parecer do Ministério Público Data:  15:52
02220193920218060001,06/04/2021,Certidão emitida
02220193920218060001,06/04/2021,Certidão emitida
02220193920218060001,06/04/2021,"Proferido despacho de mero expediente Recebidos hoje. Vistos em conclusão. À consideração da ilustre Promotoria de Justiça com assento nesta Unidade Judiciária, para fins de manifestação, intimando-se. Intimações urgentes e necessárias. Cumpra-se com a brevidade que o caso requer."
02220193920218060001,06/04/2021,Concluso para Despacho
02220193920218060001,05/04/2021,Processo Redistribuído por Sorteio Oriundo do Plantão Judiciário.
02220193920218060001,01/04/2021,Certidão emitida
02220193920218060001,01/04/2021,Juntada de informações
02220193920218060001,01/04/2021,Expedição de Alvará de Soltura
02220193920218060001,01/04/2021,"Concedida a Liberdade provisória Ante ao exposto, nos termos da fundamentação precedente, homologo o vertente APF e, diante dos elementos informativos até o momento inseridos neste procedimento, porque ausentes razões concretas a ensejar prisão preventiva, medida extremada de exceção, motivo pelo qual determino a soltura da pessoa autuada, se não estiver presa por ordem judicial diversa. Todavia, as circunstâncias objetivas e subjetivas que se verificam no presente auto de prisão em flagrante recomendam a adoção das medidas cautelares diversas da privação de liberdade, conforme elencadas no art. 319 do Código de Processo Penal, motivo pelo qual imponho, com fundamento nos parágrafos 5º e 6º do art. 282 do mesmo cânone, o cumprimento, pela pessoa autuada, das seguintes medidas, ficando a mesma advertida de que o descumprimento de qualquer delas poderá ensejar decreto de prisão preventiva: 1. Comparecer por 4 (quatro) meses, na sede da Central de Alternativas Penais, estabelecida no Complexo da Coordenadoria de Inclusão Social do Preso e do Egresso CISPE, situada na avenida Heráclito Graça, n.º 600, bairro Centro, Fortaleza/CE, CEP 60.140-060, telefone (85) 3101-7723, para informar e justificar suas atividades, além de orientação psicossocial voltada à prevenção de prática delitiva, devendo o primeiro comparecimento ocorrer no primeiro dia útil após soltura, possibilitando-se à referida Central, em razão da atual quadra da pandemia, deslocar ou mitigar os comparecimentos para outras instituições ou até mitigá-lo, inserindo ou cadastrando o autuado em rol de espera para fins de inserção possível em atividade de trabalho, caso tal necessidade seja detectada, ficando a mencionada Central, em qualquer caso, encarregada do acompanhamento da medida, sob supervisão do douto Juízo do conhecimento, ao alvedrio de quem ficará o exame da conveniência das vertentes medidas e, se for o caso, adequar a respectiva periodicidade. 2. Comunicar qualquer mudança de endereço ao juízo para o qual for distribuído o presente auto de prisão em flagrante, além de comparecer a todos atos processuais, quando for necessário. O descumprimento de quaisquer destas medidas ensejará prisão preventiva, nos moldes dos arts. 282, § 4º e 316 do CPP. Expeça-se alvará de Soltura combinado com Termo de Ciência de Medidas Cautelares, a ser cumprido, se não houver outro motivo determinante da continuidade da segregação. Em corolário ao que estatuído no art. 9º da Resolução n.º 213 do Conselho Nacional de Justiça, datada de 15 de dezembro de 2015, as medidas cautelares ora estabelecidas perduram pelo prazo de 5(cinco) meses, ficando ao alvedrio do juízo para o qual for encaminhado o presente auto de prisão em flagrante, a reavaliação, com a respectiva periodicidade, da necessidade de manutenção, bem como eventual prorrogação, das referidas medidas cautelares, conforme consta do item 1. Em atenção ao princípio da eficiência, art 37 caput, da CF/88, com a finalidade de evitar resíduo estatístico inadequado, especialmente quanto ao suposto número de presos provisórios no Estado do Ceará, o teor da vertente decisão se aplica a eventuais pedidos em apenso, deduzidos em favor da(s) pessoa(s) autuada(s), motivo pelo qual deverá ser certificado o resultado desta deliberação nos referidos autos, bem como o consequente arquivamento dos mesmos, de logo determinado porque resta(m) prejudicado(s). Deverá ainda, proceder-se com a movimentação processual neste sistema SAJ, no momento oportuno, até a fase do arquivamento. Expedientes, se confeccionados nesta unidade, deverão ser firmados de ordem deste juízo, movimentação da espécie processual e momento de remessa à distribuição."
02220193920218060001,01/04/2021,Certidão emitida
02220193920218060001,01/04/2021,Juntada de Petição
02220193920218060001,01/04/2021,Juntada de Petição Nº Protocolo: WEB1.21.01339886-6 Tipo da Petição: Parecer do Ministério Público Data:  09:51
02220193920218060001,01/04/2021,Certidão emitida
02220193920218060001,01/04/2021,"Ato Ordinatório - Intimação do Ministério Público R.h. Abra-se vista dos autos ao(à) representante do Ministério Público, para se manifestar. Expedientes necessários."
02220193920218060001,01/04/2021,Processo Distribuído por Sorteio
00501368220218060111,06/02/2024,Arquivado Definitivamente
00501368220218060111,06/02/2024,Certidão emitida
00501368220218060111,06/02/2024,Juntada de documento
00501368220218060111,05/10/2023,Certidão emitida
00501368220218060111,22/09/2023,Certidão emitida
00501368220218060111,22/09/2023,Certidão emitida
00501368220218060111,22/09/2023,Juntada de Guia de Recolhimento BNMP
00501368220218060111,22/09/2023,Juntada de documento
00501368220218060111,22/09/2023,Juntada de documento
00501368220218060111,22/09/2023,Transitado em Julgado
00501368220218060111,22/10/2022,Juntada de Petição Nº Protocolo: WJJJ.22.01302009-0 Tipo da Petição: Parecer do Ministério Público Data:  16:52
00501368220218060111,21/10/2022,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação: 0381/2022 Data da Publicação: 24/10/2022 Número do Diário: 2953
00501368220218060111,19/10/2022,Certidão emitida
00501368220218060111,19/10/2022,"Encaminhado edital/relação para publicação Relação: 0381/2022 Teor do ato: Proceda à Secretaria, caso necessário, com os expedientes remanescentes da sentença. Verifico que não houve a destinação dos bens apreendidos. Conforme auto fl. 7 há bens apreendidos. Não há notícia de nenhum requerimento de devolução dos objetos referidos. Dispensada a publicação de editais (art. 13, III, da Resolução 11/2015/TJCE), considerando que a apreensão supera o período de 1 (um) ano. Desta forma, tendo em vista o princípio da razoabilidade, que deve orientar todos os atos judiciais e administrativos, DECRETO O PERDIMENTO dos bens descritos na fl. 7. Segundo o art. 19 da Resolução nº 11/2015 do TJCE, Tratando-se de bem notoriamente imprestável ou sem valor apreciável, será imediatamente destruído, mediante termo lavrado pelo Juiz do processo, ou pelo responsável pelo Depósito Público, onde houver. Considerando que bens apreendidos são notoriamente inservíveis, sem valor apreciável, tornando-se desproporcional a realização de leilão, tampouco viabiliza doação, DETERMINO SUA DESTRUIÇÃO, mediante termo a ser acostado aos autos (art. 19, da Resolução nº 11/2015). Ciência às partes. Após, certifique-se o trânsito em julgado e arquive-se, dando-se baixa na estatística. Cumpra-se. Advogados(s): Thays Guimarães Filizola (OAB 38018/CE), ANA LAURA CHAVES MAIA (OAB 41790/CE)"
00501368220218060111,15/08/2022,"Proferido despacho de mero expediente Proceda à Secretaria, caso necessário, com os expedientes remanescentes da sentença. Verifico que não houve a destinação dos bens apreendidos. Conforme auto fl. 7 há bens apreendidos. Não há notícia de nenhum requerimento de devolução dos objetos referidos. Dispensada a publicação de editais (art. 13, III, da Resolução 11/2015/TJCE), considerando que a apreensão supera o período de 1 (um) ano. Desta forma, tendo em vista o princípio da razoabilidade, que deve orientar todos os atos judiciais e administrativos, DECRETO O PERDIMENTO dos bens descritos na fl. 7. Segundo o art. 19 da Resolução nº 11/2015 do TJCE, Tratando-se de bem notoriamente imprestável ou sem valor apreciável, será imediatamente destruído, mediante termo lavrado pelo Juiz do processo, ou pelo responsável pelo Depósito Público, onde houver. Considerando que bens apreendidos são notoriamente inservíveis, sem valor apreciável, tornando-se desproporcional a realização de leilão, tampouco viabiliza doação, DETERMINO SUA DESTRUIÇÃO, mediante termo a ser acostado aos autos (art. 19, da Resolução nº 11/2015). Ciência às partes. Após, certifique-se o trânsito em julgado e arquive-se, dando-se baixa na estatística. Cumpra-se."
00501368220218060111,23/06/2022,Concluso para Despacho
00501368220218060111,20/06/2022,Certidão emitida
00501368220218060111,20/06/2022,Juntada de documento
00501368220218060111,13/06/2022,Juntada de documento
00501368220218060111,10/06/2022,Expedida carta precatória
00501368220218060111,06/06/2022,Juntada de Carta Precatória/Rogatória
00501368220218060111,03/06/2022,Juntada de documento
00501368220218060111,03/06/2022,Certidão emitida
00501368220218060111,03/06/2022,Juntada de documento
00501368220218060111,27/05/2022,Certidão emitida
00501368220218060111,25/05/2022,Juntada de Ofício Nº Protocolo: WJJJ.22.01801147-2 Tipo da Petição: Ofício Data:  14:42
00501368220218060111,24/05/2022,Juntada de Petição Nº Protocolo: WJJJ.22.01301103-2 Tipo da Petição: Parecer do Ministério Público Data:  10:05
00501368220218060111,23/05/2022,Certidão emitida
00501368220218060111,23/05/2022,Juntada do cumprimento de sentença
00501368220218060111,23/05/2022,Juntada de documento
00501368220218060111,20/05/2022,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0180/2022 Data da Publicação: 23/05/2022 Número do Diário: 2848
00501368220218060111,20/05/2022,Juntada de documento
00501368220218060111,20/05/2022,Certidão emitida
00501368220218060111,20/05/2022,Juntada de Ordem de Liberação BNMP
00501368220218060111,19/05/2022,Certidão emitida
00501368220218060111,19/05/2022,"Encaminhado edital/relação para publicação Relação: 0180/2022 Teor do ato: 3 DISPOSITIVO Em face de todo o exposto, JULGO PARCIALMENTE PROCEDENTE A PRETENSÃO PUNITIVA ESTATAL PARA, DESCLASSIFICANDO A IMPUTAÇÃO DA PRÁTICA DO CRIMES DO ART. 121 C/C 14 DO CP PARA AQUELA PREVISTA NO ART. 129, §9º, DO CP,CONDENAR J. I. DA S. PELA PRÁTICA DAS CONDUTAS DESCRITAS NOS ART. 129, §9º DO CP, ART. 29, CAPUT, DA LEI 9.605/98 E 12 DA LEI 10.826/03. 4 Aplicação da pena. 4.1. Dosimetria a) Analisadas as diretrizes do art. 59 do CP, verifico que não há motivos para se exasperar a pena base nos delitos da lei 9.605/98 e 10.826/2003, razão pela qual fixo as penas no mínimo legal. Com relação ao delito previsto no art. 129, §9º, do CP, as circunstâncias foram desfavoráveis ao acusado que agrediu a vítima por diversas vezes, causando-lhe um profundo ferimento na cabeça. As consequências também devem ser valoradas negativamente, na medida em que, em seu depoimento, a vítima afirmou está ainda traumatiza. Assim, fixo a pena base em 1 ano e 2 meses de detenção. Na segunda fase, diante do enunciado a Súmula 231 do STJ, atenuo apenas a pena da lesão corporal, fixando-a em 1 ano de detenção. Sem causas de aumento ou diminuição de penal, fixo as penas definitivas em 1 ano de detenção para o crime do art. 129, §9º, do CP; 1 ano de detenção para o crime do art. 12 da Lei 10.826/03, e multa no mínimo legal e; 6 meses de detenção para o crime do art. 29 da Lei 9.605/98, e multa no mínimo legal. Dias-multa na menor fração (1/30). Aplico a regra do art. 69 do CP, restando a penal final fixada em 2 anos e seis meses de detenção e 20 dias multa. 4.2. Regime de cumprimento da pena Pela espécie da pena e a sua quantidade o regime inicial é o aberto. 4.3. Substituição da pena privativa de liberdade por restritivas de direitos e sursis Incabível a substituição da pena privativa de liberdade por restritiva de direitos, uma vez que o condenado não preenche os requisitos estabelecidos no artigo 44 do CP. Da mesma forma, nego ao condenado o benefício previsto no artigo 77 do CP, uma vez que ele não satisfaz os requisitos necessários à suspensão condicional da pena (art. 77, II do CP). 5. Da prisão preventiva (art. 387, §1º, do CPP) Nego ao condenado o direito de apelar em liberdade, mantendo sua PRISÃO PREVENTIVA, comprovada a materialidade e a autoria delitiva, devidamente explicitadas nesta decisão. Contudo, diante do regime aplicado, deve a prisão preventiva ser adequada para o regime aberto. 6. Fixação de valor mínimo para indenização (art. 387, IV, do CPP) Não houve pedido na denúncia e tampouco foi formado o contraditório para se apurar valor mínimo para reparação dos danos causados pela infração, razão pela qual deixo de fixá-lo. 7. Custas Deixo de condenar o réu ao pagamento das custas processuais, por tratar-se de pessoa pobre, na acepção jurídica do termo, o que faço com fundamento no art. 4º, IV, da Resolução 23/2019/TJCE. 8. Disposições finais Cientifique-se a vítima, na forma do art. 201, §2º, do CPP. 8.1) Providências imediatas da Secretaria: a) Expedir ordem de liberação e intimar o acusado para ciência da sentença e firmar termo de compromisso, na Secretaria da Unidade, em até 10 dias da liberação, para ciência das condições do regime aberto. b) intimar a Defesa e o Ministério Público; c) expedir guia de execução provisória e mandado de prisão clausulado. d) atualizar o histórico de partes e retificar o assunto, retirando o feminicídio e o crime tentado e incluindo a lesão corporal. 8.2) Com o trânsito em julgado: a) lançar o nome do réu no rol dos culpados; b) expedir guia de execução definitiva e mandado de prisão adequado ao cumprimento da pena; c) comunicar ao TRE/CE para fins do art. 15, III, da CF; d) Intimar o condenado a pagar multa imposta, na forma do art. 50 do CP. Decorrido o prazo sem pagamento, certificar nos autos e extrair cópia da certidão para os autos da execução. d) arquivem-se os autos. Advogados(s): Thays Guimarães Filizola (OAB 38018/CE), ANA LAURA CHAVES MAIA (OAB 41790/CE)"
00501368220218060111,18/05/2022,Certidão emitida
00501368220218060111,18/05/2022,Expedição de Mandado Mandado nº: 111.2022/000710-2 Situação: Cancelado em 22/09/2023 Local: Oficial de justiça - José Airton Almeida Tabosa
00501368220218060111,18/05/2022,Certidão emitida
00501368220218060111,18/05/2022,"Julgado procedente em parte do pedido 3 DISPOSITIVO Em face de todo o exposto, JULGO PARCIALMENTE PROCEDENTE A PRETENSÃO PUNITIVA ESTATAL PARA, DESCLASSIFICANDO A IMPUTAÇÃO DA PRÁTICA DO CRIMES DO ART. 121 C/C 14 DO CP PARA AQUELA PREVISTA NO ART. 129, §9º, DO CP,CONDENAR J. I. DA S. PELA PRÁTICA DAS CONDUTAS DESCRITAS NOS ART. 129, §9º DO CP, ART. 29, CAPUT, DA LEI 9.605/98 E 12 DA LEI 10.826/03. 4 Aplicação da pena. 4.1. Dosimetria a) Analisadas as diretrizes do art. 59 do CP, verifico que não há motivos para se exasperar a pena base nos delitos da lei 9.605/98 e 10.826/2003, razão pela qual fixo as penas no mínimo legal. Com relação ao delito previsto no art. 129, §9º, do CP, as circunstâncias foram desfavoráveis ao acusado que agrediu a vítima por diversas vezes, causando-lhe um profundo ferimento na cabeça. As consequências também devem ser valoradas negativamente, na medida em que, em seu depoimento, a vítima afirmou está ainda traumatiza. Assim, fixo a pena base em 1 ano e 2 meses de detenção. Na segunda fase, diante do enunciado a Súmula 231 do STJ, atenuo apenas a pena da lesão corporal, fixando-a em 1 ano de detenção. Sem causas de aumento ou diminuição de penal, fixo as penas definitivas em 1 ano de detenção para o crime do art. 129, §9º, do CP; 1 ano de detenção para o crime do art. 12 da Lei 10.826/03, e multa no mínimo legal e; 6 meses de detenção para o crime do art. 29 da Lei 9.605/98, e multa no mínimo legal. Dias-multa na menor fração (1/30). Aplico a regra do art. 69 do CP, restando a penal final fixada em 2 anos e seis meses de detenção e 20 dias multa. 4.2. Regime de cumprimento da pena Pela espécie da pena e a sua quantidade o regime inicial é o aberto. 4.3. Substituição da pena privativa de liberdade por restritivas de direitos e sursis Incabível a substituição da pena privativa de liberdade por restritiva de direitos, uma vez que o condenado não preenche os requisitos estabelecidos no artigo 44 do CP. Da mesma forma, nego ao condenado o benefício previsto no artigo 77 do CP, uma vez que ele não satisfaz os requisitos necessários à suspensão condicional da pena (art. 77, II do CP). 5. Da prisão preventiva (art. 387, §1º, do CPP) Nego ao condenado o direito de apelar em liberdade, mantendo sua PRISÃO PREVENTIVA, comprovada a materialidade e a autoria delitiva, devidamente explicitadas nesta decisão. Contudo, diante do regime aplicado, deve a prisão preventiva ser adequada para o regime aberto. 6. Fixação de valor mínimo para indenização (art. 387, IV, do CPP) Não houve pedido na denúncia e tampouco foi formado o contraditório para se apurar valor mínimo para reparação dos danos causados pela infração, razão pela qual deixo de fixá-lo. 7. Custas Deixo de condenar o réu ao pagamento das custas processuais, por tratar-se de pessoa pobre, na acepção jurídica do termo, o que faço com fundamento no art. 4º, IV, da Resolução 23/2019/TJCE. 8. Disposições finais Cientifique-se a vítima, na forma do art. 201, §2º, do CPP. 8.1) Providências imediatas da Secretaria: a) Expedir ordem de liberação e intimar o acusado para ciência da sentença e firmar termo de compromisso, na Secretaria da Unidade, em até 10 dias da liberação, para ciência das condições do regime aberto. b) intimar a Defesa e o Ministério Público; c) expedir guia de execução provisória e mandado de prisão clausulado. d) atualizar o histórico de partes e retificar o assunto, retirando o feminicídio e o crime tentado e incluindo a lesão corporal. 8.2) Com o trânsito em julgado: a) lançar o nome do réu no rol dos culpados; b) expedir guia de execução definitiva e mandado de prisão adequado ao cumprimento da pena; c) comunicar ao TRE/CE para fins do art. 15, III, da CF; d) Intimar o condenado a pagar multa imposta, na forma do art. 50 do CP. Decorrido o prazo sem pagamento, certificar nos autos e extrair cópia da certidão para os autos da execução. d) arquivem-se os autos."
00501368220218060111,18/05/2022,Certidão emitida
00501368220218060111,18/05/2022,Concluso para Sentença
00501368220218060111,17/05/2022,Certidão emitida
00501368220218060111,17/05/2022,"Expedição de Termo de Audiência Aberta a audiência, feito o pregão, verificaram-se as presenças acima elencadas. Ato contínuo, o MM. Juiz colheu as declarações da vítima Ana Marta Lima de Sousa, o depoimento da testemunha Antônio Gleison Ferreira. O representante do Ministério Público desistiu da testemunha Francisca Paula da Silva, o que foi deferido. Em seguida, foi tomado o interrogatório do réu José Ilton da Silva. Encerrada a instrução, não havendo diligências, o MM. Juiz concedeu a palavra ao representante do Ministério Público e a defesa, que apresentaram alegações finais orais, sendo tudo gravado em arquivos audiovisuais. Por fim, o MM. Juiz determinou que os autos seguissem conclusos para sentença."
00501368220218060111,15/05/2022,Juntada de documento
00501368220218060111,15/05/2022,Certidão emitida
00501368220218060111,15/05/2022,Juntada de documento
00501368220218060111,10/05/2022,Juntada de documento
00501368220218060111,10/05/2022,Certidão emitida
00501368220218060111,10/05/2022,Juntada de documento
00501368220218060111,04/05/2022,Juntada de documento
00501368220218060111,04/05/2022,Expedição de Mandado Mandado nº: 111.2022/000634-3 Situação: Cumprido - Ato positivo em 10/05/2022 Local: Oficial de justiça - José Airton Almeida Tabosa
00501368220218060111,04/05/2022,Expedição de Mandado Mandado nº: 111.2022/000633-5 Situação: Cumprido - Ato positivo em 15/05/2022 Local: Oficial de justiça - José Airton Almeida Tabosa
00501368220218060111,04/05/2022,Expedição de Ofício
00501368220218060111,04/05/2022,Juntada de documento
00501368220218060111,03/05/2022,Certidão emitida
00501368220218060111,03/05/2022,"Expedição de Termo de Audiência Aberta a audiência, feito o pregão, verificaram-se as presenças e ausências acima elencadas. Ato contínuo, o MM. Juiz colheu o depoimento das testemunhas Erilson Barbosa Martins e Rômulo Ferreira de Oliveira, sendo tudo reduzido a arquivos audiovisuais. O representante do Ministério Público insistiu na oitiva da vítima e das demais testemunhas de acusação, por meio de condução coercitiva. A defesa nada requereu. O MM. Juiz proferiu o seguinte Despacho: ""Considerando que a vítima e as testemunhas de acusação Francisca Paula da Silva e Antonio Gleison Ferreira, apesar de devidamente intimadas, não compareceram ao ato, designo o dia 17/05/2022, às 14:45 horas, de forma híbrida, pelo mesmo link, devendo as testemunhas serem advertidas de que, não comparecendo, serão conduzidas coercitivamente, com uso da força policial. Ficam os presentes intimados. Intimem-se a vítima e as testemunhas."" Expedientes necessários."
00501368220218060111,03/05/2022,Audiência Designada Instrução e Julgamento Data: 17/05/2022 Hora 14:45 Local: Sala de Audiência 1 Situacão: Realizada
00501368220218060111,19/04/2022,Juntada de documento
00501368220218060111,19/04/2022,Certidão emitida
00501368220218060111,19/04/2022,Juntada de documento
00501368220218060111,12/04/2022,Juntada de Petição Nº Protocolo: WJJJ.22.01300942-9 Tipo da Petição: Denúncia Data:  07:42
00501368220218060111,08/04/2022,Juntada de documento
00501368220218060111,08/04/2022,Certidão emitida
00501368220218060111,08/04/2022,Juntada de documento
00501368220218060111,08/04/2022,Juntada de documento
00501368220218060111,08/04/2022,Certidão emitida
00501368220218060111,08/04/2022,Juntada de documento
00501368220218060111,07/04/2022,Certidão emitida
00501368220218060111,30/03/2022,"Proferido despacho de mero expediente 1. Ciente do acórdão proferido nos autos do habeas corpus criminal n.º 0622958-20.2022.8.06.0000 (págs. 184/185). 2. Dê-se ciência ao Ministério Público. Cumpra-se. Jijoca De Jericoacoara (CE), 30 de março de 2022. Frederico Augusto Costa Juiz Substituto Titular."
00501368220218060111,30/03/2022,Juntada de Ofício
00501368220218060111,18/03/2022,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0105/2022 Data da Publicação: 21/03/2022 Número do Diário: 2807
00501368220218060111,18/03/2022,Juntada de Petição Nº Protocolo: WJJJ.22.01300721-3 Tipo da Petição: Parecer do Ministério Público Data:  16:52
00501368220218060111,17/03/2022,"Encaminhado edital/relação para publicação Relação: 0105/2022 Teor do ato: 2.1. Isso posto, RATIFICO o recebimento da denúncia. 2.2. Designe a Secretaria data para audiência de instrução e julgamento e intime o acusado, seu defensor, o Membro do Ministério Público e as testemunhas arroladas. Intimem-se. Expedientes e demais diligências necessárias. Jijoca De Jericoacoara 02 de março de 2022. Frederico Augusto Costa Juiz Substituto Titular. Advogados(s): Thays Guimarães Filizola (OAB 38018/CE), ANA LAURA CHAVES MAIA (OAB 41790/CE)"
00501368220218060111,17/03/2022,Certidão emitida
00501368220218060111,17/03/2022,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0101/2022 Data da Publicação:  Número do Diário: 2805
00501368220218060111,16/03/2022,Certidão emitida
00501368220218060111,16/03/2022,"Expedição de Ato Ordinatório Conforme disposição expressa no Provimento Nº 02/2021, publicado às fls. 33/199, do DJ-e que circulou em 16/02/2021, Capítulo IV, Seção III, artigo 129 a 133, pág. 75/83, emanado da Corregedoria Geral da Justiça, para que possa imprimir andamento ao processo, à Superintendência da Polícia Civil do Ceará, para tomar ciência do OFÍCIO Nº º 80/2022-C647VUNI00, acostado às fls. 173 dos autos."
00501368220218060111,16/03/2022,Expedição de Ofício
00501368220218060111,16/03/2022,Juntada de documento
00501368220218060111,15/03/2022,Expedida carta precatória
00501368220218060111,15/03/2022,"Encaminhado edital/relação para publicação Relação: 0101/2022 Teor do ato: Conforme disposição expressa no Provimento Nº 02/2021, publicado às fls. 33/199, do DJ-e que circulou em 16/02/2021, Capítulo IV, Seção III, artigo 129 a 133, pág. 75/83, emanado da Corregedoria Geral da Justiça, para que possa imprimir andamento ao processo, em cumprimento a Decisão de fls. 140, designo Audiência de Instrução e Julgamento para o dia 03 de MAIO de 2022, às 10:30 horas, a ser realizada mediante videoconferência pela Plataforma MICROSOFT TEAMS, conforme instruções que seguem abaixo: Advogados(s): Thays Guimarães Filizola (OAB 38018/CE), ANA LAURA CHAVES MAIA (OAB 41790/CE)"
00501368220218060111,14/03/2022,Expedição de Mandado Mandado nº: 111.2022/000469-3 Situação: Cumprido - Ato positivo em 08/04/2022 Local: Oficial de justiça - José Airton Almeida Tabosa
00501368220218060111,14/03/2022,Expedição de Mandado Mandado nº: 111.2022/000468-5 Situação: Cumprido - Ato positivo em 08/04/2022 Local: Oficial de justiça - José Airton Almeida Tabosa
00501368220218060111,14/03/2022,Expedição de Mandado Mandado nº: 111.2022/000466-9 Situação: Cumprido - Ato positivo em 19/04/2022 Local: Oficial de justiça - José Airton Almeida Tabosa
00501368220218060111,11/03/2022,Juntada de documento
00501368220218060111,11/03/2022,Certidão emitida
00501368220218060111,11/03/2022,Juntada de documento
00501368220218060111,11/03/2022,Certidão emitida
00501368220218060111,11/03/2022,Audiência Designada Instrução e Julgamento Data: 03/05/2022 Hora 10:30 Local: Sala de Audiência 1 Situacão: Realizada
00501368220218060111,11/03/2022,"Expedição de Ato Ordinatório Conforme disposição expressa no Provimento Nº 02/2021, publicado às fls. 33/199, do DJ-e que circulou em 16/02/2021, Capítulo IV, Seção III, artigo 129 a 133, pág. 75/83, emanado da Corregedoria Geral da Justiça, para que possa imprimir andamento ao processo, em cumprimento a Decisão de fls. 140, designo Audiência de Instrução e Julgamento para o dia 03 de MAIO de 2022, às 10:30 horas, a ser realizada mediante videoconferência pela Plataforma MICROSOFT TEAMS, conforme instruções que seguem abaixo:"
00501368220218060111,09/03/2022,Certidão emitida
00501368220218060111,09/03/2022,"Expedição de Ato Ordinatório Conforme disposição expressa no Provimento nº 02/2021, publicado às fls. 33/199 do DJ-e que circulou em 16/02/2021, Capítulo IV, Seção III, artigo 129 a 133, pág. 75/83, emanado da Corregedoria Geral da Justiça, para que possa imprimir andamento ao processo, considerando a certidão de página 149, dando conta de que a testemunha arrolada pela acusação não consta nos autos, faço vista dos autos ao Ministério Público."
00501368220218060111,09/03/2022,Certidão emitida
00501368220218060111,09/03/2022,Certidão emitida
00501368220218060111,04/03/2022,Certidão emitida
00501368220218060111,04/03/2022,Juntada de documento
00501368220218060111,02/03/2022,"Expedição de Ofício Expostas essas informações, espera-se que estejam esclarecidos os elementos acerca das questões, pondo-me, desde já a disposição de Vossa Excelência para os acréscimos que entender pertinentes. Esclareço a Vossa Excelência que as peças do processo poderão ser obtidas por meio da senha de acesso constante no rodapé deste documento. Respeitosamente, Frederico Augusto Costa Juiz Substituto Titular."
00501368220218060111,02/03/2022,Concluso para Despacho
00501368220218060111,02/03/2022,"Recebida a denúncia 2.1. Isso posto, RATIFICO o recebimento da denúncia. 2.2. Designe a Secretaria data para audiência de instrução e julgamento e intime o acusado, seu defensor, o Membro do Ministério Público e as testemunhas arroladas. Intimem-se. Expedientes e demais diligências necessárias. Jijoca De Jericoacoara 02 de março de 2022. Frederico Augusto Costa Juiz Substituto Titular."
00501368220218060111,02/03/2022,Juntada de documento
00501368220218060111,02/03/2022,Juntada de Petição Tipo da Petição: Pedido de Informações Data: 28/02/2022 00:00
00501368220218060111,02/02/2022,Juntada de Petição Nº Protocolo: WJJJ.22.01800202-3 Tipo da Petição: Petições Intermediárias Diversas Data: 01/02/2022 11:39
00501368220218060111,30/07/2021,Juntada de documento
00501368220218060111,30/07/2021,Certidão emitida
00501368220218060111,30/07/2021,Juntada de documento
00501368220218060111,27/07/2021,Juntada de Petição Nº Protocolo: WJJJ.21.00166239-3 Tipo da Petição: Pedido de Juntada de Documento Data:  12:35
00501368220218060111,16/07/2021,Conclusos
00501368220218060111,15/07/2021,Juntada de Petição Nº Protocolo: WJJJ.21.00395898-2 Tipo da Petição: Parecer do Ministério Público Data:  09:46
00501368220218060111,14/07/2021,Certidão emitida
