numero_processo,data_movimento,descricao_movimento
00501651120208060098,19/01/2021,recebido o mandado mandado Damata
00501651120208060098,18/01/2021,Juntada de Petição Nº Protocolo: WIRB.21.00395030-2 Tipo da Petição: Parecer do Ministério Público Data:  13:12
00501651120208060098,18/01/2021,"Expedição de Mandado De ordem do(a) MM. Juiz(a) de Direito do(a) Vara Única da Comarca Vinculada de Tejuçuoca da Comarca de Irauçuba, Dr(a). José Arnaldo dos Santos Soares, na forma da lei. MANDA a qualquer Oficial de Justiça de sua jurisdição que, em cumprimento ao presente, expedido nos autos da ação em epígrafe, proceda à INTIMAÇÃO do autor do fato AMILTON DUTRA PONTES para que compareça à AUDIÊNCIA Preliminar, designada para o dia 28/01/2021, às 14:00h, a ser realizada por meio de videoconferência, utilizando-se o sistema Cisco Webex como plataforma, devendo a parte (ou seu advogado, se tiver) fazer o download (baixar) do referido aplicativo pelo celular ou pelo computador. Após baixar o aplicativo CISCO WEBEX, deverá acessar a sala de reunião relativa a esse processo pelos seguintes dados: https://cnj.webex.com/meet/iraucuba Vale Salientar que os usuários que optarem por entrar na sala virtual através de dispositivo móvel (celular), com conexão de internet, antes de clicar no link, deverá baixar o aplicativo ""Cisco Webex"", e se cadastrar com nome e endereço de e-mail. O Advogado de defesa, ficará responsável de apresentar as testemunhas de seu interesse independentemente de intimação. Advertindo-se ao réu ou à vítima que terá que assistir a audiência pessoalmente, acompanhado de advogado, ou ser-lhe-à designado Defensor Público. CUMPRA-SE. Tejuçuoca/CE, 18 de janeiro de 2021. Maísa Madeira Araújo Supervisora de Unidade Judiciária"
00501651120208060098,13/01/2021,Certidão emitida
00501651120208060098,13/01/2021,Audiência Designada Preliminar Data: 28/01/2021 Hora 14:00 Local: Tribunal do Júri Situacão: Realizada
00501651120208060098,12/01/2021,"Expedição de Ato Ordinatório Conforme disposição expressa no Provimento nº 01/2019, emanado da Corregedoria Geral de Justiça, para imprimir celeridade aos autos, designo para o dia 28/01/2021, às 14:00 horas, Audiência Preliminar, que será realizada virtualmente através da plataforma digital Webex Meet, podendo ser acessada pelo link abaixo: https://cnj.webex.com/meet/iraucuba Vale Salientar que os usuários que optarem por entrar na sala virtual através de dispositivo móvel (celular), com conexão de internet, antes de clicar no link, deverá baixar o aplicativo ""Cisco Webex"", e se cadastrar com nome e endereço de e-mail. O Advogado de defesa, ficará responsável de apresentar as testemunhas de seu interesse independentemente de intimação. Iraucuba/CE, 12 de janeiro de 2021."
00501651120208060098,17/09/2020,Concluso para Despacho
00501651120208060098,17/09/2020,"Certidão emitida CERTIFICO, face às prerrogativas por lei conferidas, que, movi os presentes autos para a fila de concluso ag. designação de audiência para que a Secretaria de Vara possa inclui-lo em pauta próxima. O referido é verdade. Dou fé."
00501651120208060098,16/09/2020,"Proferido despacho de mero expediente R.H. Designe a secretaria data para realização de audiência preliminar. Intime (m) - se o (a) (s) suposto (a) (s) autor (es) do fato, advertindo-o (a) (s) de que deverá (ão) comparecer à referida audiência acompanhado (a) (s) de advogado e que, na falta deste, ser-lhe (s) - á nomeado (a) Defensor (a) Público (a) ou advogado (a) dativo (a). Intime(m)-se a (s) suposta (s) vítima (s), se for o caso, e notifique-se o Ministério Público. Exp. Nesc. Iraucuba (CE), 31 de julho de 2020. José Arnaldo dos Santos Soares Juiz de Direito-Respondendo"
00501651120208060098,30/07/2020,Juntada de documento
00501651120208060098,29/07/2020,Concluso para Despacho
00501651120208060098,22/07/2020,Processo Distribuído por Sorteio
00502481620208060134,29/01/2022,Migração SAJ PJe Migrado para o PJe
00502481620208060134,03/11/2020,"Proferido despacho de mero expediente Cumpra-se conforme requerido pelo Ministério Público. Após, retornem com vista."
00502481620208060134,05/10/2020,Concluso para Despacho
00502481620208060134,02/10/2020,Juntada de Petição Nº Protocolo: WNOR.20.00395481-1 Tipo da Petição: Parecer do Ministério Público Data:  10:24
00502481620208060134,01/10/2020,Certidão emitida
00502481620208060134,18/09/2020,Certidão emitida
00502481620208060134,18/09/2020,"Expedição de Ato Ordinatório INSPEÇÃO REALIZADA NO PERÍODO DE 14/09/2020 À 25/09/2020 Vistos em inspeção. Por ordem do MM Juiz, abro vista dos presentes autos ao representante do Ministério Público para manifestação. Expedientes necessários."
00502481620208060134,20/07/2020,Processo Distribuído por Sorteio
00503127920208060181,22/01/2022,Migração SAJ PJe Migrado para o PJe
00503127920208060181,25/08/2020,"Proferido despacho de mero expediente R. h. Vistos em correição. Trata-se de feito jungido ao rito sumaríssimo. Designe-se audiência preliminar. Notifique(m)-se o(a)(s) Autor(a)(es) do fato para que compareça(m) ao ato aprazado acompanhado(s) de advogado, advertindo-o(s) de que na ausência deste, ser-lhe(s)-á nomeado defensor dativo. Ciência ao Ministério Público. Expedientes necessários."
00503127920208060181,21/08/2020,Concluso para Despacho
00503127920208060181,21/08/2020,Concluso para Despacho
00503127920208060181,13/08/2020,Juntada de documento
00503127920208060181,14/07/2020,Processo Distribuído por Sorteio
00100044520208060037,10/06/2021,Arquivado Definitivamente
00100044520208060037,10/06/2021,Certidão emitida
00100044520208060037,10/06/2021,Certidão emitida
00100044520208060037,10/06/2021,Juntada de documento
00100044520208060037,10/06/2021,Juntada de documento
00100044520208060037,14/12/2020,"Proferido despacho de mero expediente Cumpra-se as determinações finais da sentença condenatória. Após, arquive-se."
00100044520208060037,14/12/2020,Concluso para Despacho
00100044520208060037,14/12/2020,Certificação de Processo Julgado
00100044520208060037,13/12/2020,"Recebido Recurso Eletrônico Data do julgamento: 15/09/2020 Trânsito em julgado: Tipo de julgamento: Acórdão Decisão: Conheceram do recurso, para, no mérito, negar-lhe provimento conforme acórdão lavrado. - por unanimidade. Situação do provimento: Não-Provimento Relator: MÁRIO PARENTE TEÓFILO NETO"
00100044520208060037,14/07/2020,Remetido Recurso Eletrônico ao Tribunal de Justiça
00100044520208060037,14/07/2020,Certidão emitida
00100044520208060037,14/07/2020,Juntada de Petição Nº Protocolo: WARD.20.00395495-1 Tipo da Petição: Parecer do Ministério Público Data:  11:14
00100044520208060037,13/07/2020,Certidão emitida
00100044520208060037,13/07/2020,Certidão emitida
00100044520208060037,13/07/2020,"Proferido despacho de mero expediente Recebo, em seus regulares efeitos (art. 597, CPP), o recurso de apelação interposto às fls. retro, posto ser tempestivo. Vista ao apelado para, querendo, apresentar contrarrazões, no prazo de 08 (oito) dias (art. 600 do CPP). Após, subam os autos ao egrégio Tribunal de Justiça do Estado do Ceará, a fim de que tenha o seu regular trâmite."
00100044520208060037,11/07/2020,Certidão emitida
00100044520208060037,11/07/2020,Concluso para Despacho
00100044520208060037,11/07/2020,Juntada de Petição Nº Protocolo: WARD.20.00165683-0 Tipo da Petição: RECURSO DE APELAÇÃO Data:  12:28
00100044520208060037,11/07/2020,Juntada de Petição Nº Protocolo: WARD.20.00165682-1 Tipo da Petição: Juntada de Procuração/Substabelecimento Data:  12:09
00100044520208060037,10/07/2020,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0270/2020 Data da Publicação: 08/07/2020 Número do Diário: 2410
00100044520208060037,10/07/2020,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0261/2020 Data da Publicação: 03/07/2020 Número do Diário: 2407
00100044520208060037,09/07/2020,Juntada de mandado
00100044520208060037,08/07/2020,Juntada de documento
00100044520208060037,08/07/2020,Juntada de mandado
00100044520208060037,06/07/2020,Expedição de Mandado Mandado nº: 037.2020/000898-1 Situação: Cancelado em 10/06/2021 Local: Oficial de justiça - Oficial de justiça central não criminal
00100044520208060037,06/07/2020,"Encaminhado edital/relação para publicação Relação: 0270/2020 Teor do ato: Diante de todo o exposto, e de tudo mais que dos autos consta, JULGO PARCIALMENTE PROCEDENTE o pedido formulado na Denúncia, para CONDENAR o acusado como incurso nas penas do art. 33, caput, da Lei nº 11.343/06. Absolvendo-o, por outro lado, quanto ao crime do art. 29 da lei n. 9.605 de 1998. Por imperativo legal, passo à dosimetria da pena considerando as circunstâncias judiciais do art. 59 do CP e obedecendo ao sistema trifásico do art. 68, CP: ART. 33, CAPUT, DA LEI Nº 11.343/06 Analisando as circunstâncias judiciais previstas no art. 42 da Lei 11.343/06 e no art. 59 do CP, tem-se que: Natureza e quantidade da substância: nada de relevante. Culpabilidade: não há elementos. Antecedentes: possui condenação sem trânsito em julgado, logo, não pode ser considerada. Conduta Social e Personalidade: praticamente nada se apurou a respeito, não havendo condições de ser ora valorada; Motivos do crime: são os comuns ao tipo; Circunstâncias do crime: não se apresentam relevantes; Conseqüência: integram o próprio tipo, não havendo nada a ser considerado neste aspecto; Comportamento da vítima: em nada influiu para o evento delituoso. Analisadas as circunstâncias judiciais, vê-se que as circunstâncias judiciais são favoráveis, assim sendo, fixo a pena em de 05 (cinco) anos de reclusão. 2ª. Fase - Circunstâncias legais Na segunda fase, . não existem agravantes nem atenuantes. Sendo assim, a pena deve permanecer no patamar fixado na primeira fase, qual seja, 05 (cinco) anos de reclusão. 3ª. Fase - Causas especiais de aumento e/ou diminuição de pena Na terceira fase da dosimetria, não há causa de diminuição de pena, nem de aumento, logo, fica a pena definitiva em 05 (cinco) anos de reclusão. Em atenção às circunstâncias do art. 59 e do art. 42 da Lei nº 11.343, FIXO ainda pena cumulativa de multa no importe de 500 (quinhentos) dias-multa, atendendo ainda ao critério do art. 43 da lei de drogas, FIXO o valor do dia multa em de 1/30 (um trinta avos) do salário mínimo, devendo, tais valores, serem recolhidos ao Fundo Penitenciário Nacional, proibida a conversão em pena detentiva (Lei 9.268/96). Fixo como regime inicial de cumprimento da pena privativa de liberdade para o réu, o regime semiaberto, diante do quanto da pena e do fato de o acusado ser tecnicamente primário. Ademais, considerando o quanto da pena fixada, bem como o fato de a condenação do acusado ainda não ter transitado em julgado, ou seja, de ser o mesmo primário, aplicando ainda o princípio da homogeneidade, entendo por bem conceder ao acusado o direito de recorrer em liberdade, se por outro motivo não estiver preso. EXPEÇA-SE IMEDIATAMENTE ALVARÁ DE SOLTURA, devendo ser encaminhado para o presídio em que o acusado se encontra recolhido. Após o trânsito em julgado deste decisium (art. 5º, LVII, da Constituição Federal), (I) LANCE o nome dos condenados no Livro de Rol dos Culpados desta Comarca; (II) EXTRAIA guia de recolhimento para o cumprimento da pena imposta nesta sentença; (III) PROCEDA-SE como disposto no artigo 63, §4º, da lei n. 11.343/06, remetendo-se ao SENAD relação dos bens e dos valores declarados perdidos em favor da União; (V) OFICIE-SE ao Tribunal Regional Eleitoral deste Estado, comunicando a condenação do réu, com sua identificação, acompanhada de fotocópia da presente decisão, para cumprimento do disposto no artigo 15, III, da Constituição Federal. PUBLIQUE-SE. REGISTRE-SE. Ciência ao MP. Intime-se o réu pessoalmente e por seu advogado. Advogados(s): Athila Bezerra da Silva (OAB 38071/CE)"
00100044520208060037,05/07/2020,Expedição de Alvará de Soltura
00100044520208060037,03/07/2020,Juntada de Petição Nº Protocolo: WARD.20.00395418-8 Tipo da Petição: Denúncia Data:  23:26
00100044520208060037,03/07/2020,Certidão emitida
00100044520208060037,03/07/2020,"Julgado procedente o pedido Diante de todo o exposto, e de tudo mais que dos autos consta, JULGO PARCIALMENTE PROCEDENTE o pedido formulado na Denúncia, para CONDENAR o acusado como incurso nas penas do art. 33, caput, da Lei nº 11.343/06. Absolvendo-o, por outro lado, quanto ao crime do art. 29 da lei n. 9.605 de 1998. Por imperativo legal, passo à dosimetria da pena considerando as circunstâncias judiciais do art. 59 do CP e obedecendo ao sistema trifásico do art. 68, CP: ART. 33, CAPUT, DA LEI Nº 11.343/06 Analisando as circunstâncias judiciais previstas no art. 42 da Lei 11.343/06 e no art. 59 do CP, tem-se que: Natureza e quantidade da substância: nada de relevante. Culpabilidade: não há elementos. Antecedentes: possui condenação sem trânsito em julgado, logo, não pode ser considerada. Conduta Social e Personalidade: praticamente nada se apurou a respeito, não havendo condições de ser ora valorada; Motivos do crime: são os comuns ao tipo; Circunstâncias do crime: não se apresentam relevantes; Conseqüência: integram o próprio tipo, não havendo nada a ser considerado neste aspecto; Comportamento da vítima: em nada influiu para o evento delituoso. Analisadas as circunstâncias judiciais, vê-se que as circunstâncias judiciais são favoráveis, assim sendo, fixo a pena em de 05 (cinco) anos de reclusão. 2ª. Fase - Circunstâncias legais Na segunda fase, . não existem agravantes nem atenuantes. Sendo assim, a pena deve permanecer no patamar fixado na primeira fase, qual seja, 05 (cinco) anos de reclusão. 3ª. Fase - Causas especiais de aumento e/ou diminuição de pena Na terceira fase da dosimetria, não há causa de diminuição de pena, nem de aumento, logo, fica a pena definitiva em 05 (cinco) anos de reclusão. Em atenção às circunstâncias do art. 59 e do art. 42 da Lei nº 11.343, FIXO ainda pena cumulativa de multa no importe de 500 (quinhentos) dias-multa, atendendo ainda ao critério do art. 43 da lei de drogas, FIXO o valor do dia multa em de 1/30 (um trinta avos) do salário mínimo, devendo, tais valores, serem recolhidos ao Fundo Penitenciário Nacional, proibida a conversão em pena detentiva (Lei 9.268/96). Fixo como regime inicial de cumprimento da pena privativa de liberdade para o réu, o regime semiaberto, diante do quanto da pena e do fato de o acusado ser tecnicamente primário. Ademais, considerando o quanto da pena fixada, bem como o fato de a condenação do acusado ainda não ter transitado em julgado, ou seja, de ser o mesmo primário, aplicando ainda o princípio da homogeneidade, entendo por bem conceder ao acusado o direito de recorrer em liberdade, se por outro motivo não estiver preso. EXPEÇA-SE IMEDIATAMENTE ALVARÁ DE SOLTURA, devendo ser encaminhado para o presídio em que o acusado se encontra recolhido. Após o trânsito em julgado deste decisium (art. 5º, LVII, da Constituição Federal), (I) LANCE o nome dos condenados no Livro de Rol dos Culpados desta Comarca; (II) EXTRAIA guia de recolhimento para o cumprimento da pena imposta nesta sentença; (III) PROCEDA-SE como disposto no artigo 63, §4º, da lei n. 11.343/06, remetendo-se ao SENAD relação dos bens e dos valores declarados perdidos em favor da União; (V) OFICIE-SE ao Tribunal Regional Eleitoral deste Estado, comunicando a condenação do réu, com sua identificação, acompanhada de fotocópia da presente decisão, para cumprimento do disposto no artigo 15, III, da Constituição Federal. PUBLIQUE-SE. REGISTRE-SE. Ciência ao MP. Intime-se o réu pessoalmente e por seu advogado."
00100044520208060037,03/07/2020,Concluso para Sentença
00100044520208060037,02/07/2020,Concluso para Despacho
00100044520208060037,02/07/2020,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0245/2020 Data da Publicação: 25/06/2020 Número do Diário: 2401
00100044520208060037,02/07/2020,Juntada de Petição Nº Protocolo: WARD.20.00165627-9 Tipo da Petição: Petições Intermediárias Diversas Data:  11:19
00100044520208060037,01/07/2020,Juntada de Petição Nº Protocolo: WARD.20.00395400-5 Tipo da Petição: Parecer do Ministério Público Data:  16:38
00100044520208060037,01/07/2020,"Encaminhado edital/relação para publicação Relação: 0261/2020 Teor do ato: Conforme disposição expressa no Provimento nº 01/2019, publicado às fls. 12/16 do DJ-e que circulou em 10/01/2019, emanado da Corregedoria Geral da Justiça, para que possa imprimir andamento ao processo. Intime-se as partes para manifestarem-se em 5 (cinco) dias acerca do Laudo Pericial Juntado. Advogados(s): Athila Bezerra da Silva (OAB 38071/CE)"
00100044520208060037,01/07/2020,"Expedição de Ato Ordinatório Conforme disposição expressa no Provimento nº 01/2019, publicado às fls. 12/16 do DJ-e que circulou em 10/01/2019, emanado da Corregedoria Geral da Justiça, para que possa imprimir andamento ao processo. Intime-se as partes para manifestarem-se em 5 (cinco) dias acerca do Laudo Pericial Juntado."
00100044520208060037,01/07/2020,Certidão emitida
00100044520208060037,01/07/2020,Juntada de Petição Nº Protocolo: WARD.20.00165613-9 Tipo da Petição: Petições Intermediárias Diversas Data:  11:31
00100044520208060037,30/06/2020,Certidão emitida
00100044520208060037,30/06/2020,Expedição de Ofício
00100044520208060037,29/06/2020,Expedição de Termo de Audiência
00100044520208060037,29/06/2020,Juntada de Petição Nº Protocolo: WARD.20.00165593-0 Tipo da Petição: Petições Intermediárias Diversas Data:  10:24
00100044520208060037,24/06/2020,Juntada de documento
00100044520208060037,23/06/2020,Juntada de documento
00100044520208060037,23/06/2020,Juntada de Petição Nº Protocolo: WARD.20.00395370-0 Tipo da Petição: Parecer do Ministério Público Data:  13:54
00100044520208060037,23/06/2020,Expedição de Mandado Mandado nº: 037.2020/000846-9 Situação: Cancelado em 10/06/2021 Local: Oficial de justiça - Oficial de justiça central não criminal
00100044520208060037,23/06/2020,"Encaminhado edital/relação para publicação Relação: 0245/2020 Teor do ato: Conforme disposição expressa na Portaria nº 640/2020, emanada da Presidência do TJCE, que colocou à disposição a ferramenta eletrônica de videoconferência WEBEX para uso durante esse período de pandemia, designo para o dia 29/06/2020, às 13:15h, a Audiência de Instrução e Julgamento a qual será realizada por meio de videoconferência através do aplicativo WEBEX. A partes deverão entrar na sala da audiência através do seguinte link: https://cnj.webex.com/cnj-pt/j.php?MTID=m9cfb63e715d71d94db5ccdb1c92e90d0 Advogados(s): Athila Bezerra da Silva (OAB 38071/CE)"
00100044520208060037,23/06/2020,Certidão emitida
00100044520208060037,23/06/2020,"Expedição de Ato Ordinatório Conforme disposição expressa na Portaria nº 640/2020, emanada da Presidência do TJCE, que colocou à disposição a ferramenta eletrônica de videoconferência WEBEX para uso durante esse período de pandemia, designo para o dia 29/06/2020, às 13:15h, a Audiência de Instrução e Julgamento a qual será realizada por meio de videoconferência através do aplicativo WEBEX. A partes deverão entrar na sala da audiência através do seguinte link: https://cnj.webex.com/cnj-pt/j.php?MTID=m9cfb63e715d71d94db5ccdb1c92e90d0"
00100044520208060037,23/06/2020,"Audiência Designada CERTIFICO, face às prerrogativas por lei conferidas, que foi designada audiência de Instrução e Julgamento para o dia 29 de junho de 2020, às 13:15h *. O referido é verdade. Dou fé."
00100044520208060037,23/06/2020,Audiência Designada Instrução e Julgamento Data: 29/06/2020 Hora 13:15 Local: Sala de Audiência Ararendá Situacão: Realizada
00100044520208060037,05/06/2020,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0211/2020 Data da Publicação: 08/06/2020 Número do Diário: 2387
00100044520208060037,03/06/2020,"Encaminhado edital/relação para publicação Relação: 0211/2020 Teor do ato: Não houve rejeição preliminar da denúncia. O denunciado Guilherme Florêncio Camelo, através de seu advogado, alegou, em síntese, na defesa preliminar: que o reconhecimento do acusado se deu em local impróprio e por pessoas não habilitadas a fazerem; que a denúncia é genérica, apenas reconhecendo os depoimentos dos policiais militares; que não basta a gravidade do crime e a afirmação abstrata que o réu oferece perigo a sociedade, para justificar a imposição de prisão cautelar; que não há quantidade significativa de drogas ou outros objetos como balanças, dinheiro trocado e caderneta de anotações que indiquem o tráfico. Verifico, entretanto, que a peça denunciatória encontra-se pautada no inquérito policial que aponta para a possibilidade da autoria serem atribuídas aos réus. Não houve nulidade acerca do reconhecimento dos acusados, haja vista que os depoimentos dos policiais são dotados de fé pública, de modo que seu reconhecimento possui validade. Além disso, o local não era impróprio, pois Francisca Maria autorizou a entrada dos militares, não havendo nulidade na peça denunciatória. Em verdade, é a gravidade concreta dos crimes e das condutas delitivas que justificam a segregação cautelar, eis que resta demonstrado que as circunstâncias do crime extrapolaram, em concreto, as circunstâncias elementares do tipo penal previsto abstratamente em lei, evidenciando um modus operandi intensa e diferenciadamente mais grave do que o normalmente necessário para a prática dos crimes, a justificar a prisão cautelar para garantir a ordem pública. No caso dos autos, o autor foi encontrado 27 (vinte e sete) gramas de maconha e 11 (onze) gramas crack dentro do fogão e munição deflagrada de calibre 38 dentro do guarda-roupas da casa do réu, inclusive, tendo esse já sido CONDENADO por outro tráfico e porte de arma de fogo, conforme sentença proferida nos autos do processo nº 2707-52.2016.8.06.0093/0 observando assim indícios de reiteração delitiva, o que justifica a gravidade concreta. A materialidade se assenta no termo de apresentação e apreensão de fl. 12, os policiais encontraram 27 (vinte e sete) gramas de maconha e 11 (onze) gramas crack dentro do fogão e munição deflagrada de calibre 38 dentro do guarda-roupas da casa do réu. A pena mínima do crime imputado supera 04 anos, além disso, o réu está preso a cerca de 5 meses, não sendo tempo o suficiente para justificar sua soltura, ante a gravidade do crime cometido. Assim, a prisão do mesmo mostra-se como medida adequada a resguardar a ordem pública e a garantir a aplicação da lei penal, bem como evitar a reiteração delitiva do agente. Entendo que não é o caso de absolvição sumária, pois não existe manifesta causa de exclusão da ilicitude ou culpabilidade, não estando extinta a punibilidade do agente. Também, verifico que os fatos narrados na peça vestibular se amoldam ao tipo legal apontado. Ressalto ainda que, em sede de recebimento da denúncia, deve-se utilizar o princípio in dubio pro societate, de modo que, pelos motivos acima elencados, é plenamente possível o recebimento da denúncia por tráfico. Nesse sentido: RECURSO EM SENTIDO ESTRITO. REJEIÇÃO DA DENÚNCIA. INSURGÊNCIA MINISTERIAL. TRÁFICO DE DROGAS. PRESENÇA DE INDÍCIOS DE AUTORIA DELITIVA. COMPROVAÇÃO DA MATERIALIDADE DO CRIME. DECISÃO REFORMADA. RECURSO PROVIDO. 1. Presentes indícios de materialidade e autoria do crime, bem assim atendendo a denúncia aos requisitos contidos no art. 41 do Código de Processo Penal, e não estando presentes nenhuma das circunstâncias previstas no art. 395 do mesmo diploma legal, não se vislumbra fundamento jurídico a ensejar a rejeição da peça inaugural por ausência de justa causa, prevalecendo nesta fase o princípio in dubio pro societate. 2. No caso concreto, a acusada foi presa em flagrante na posse de 27 (vinte e sete) trouxinhas de diversos tipos de drogas, o que denota, ao menos de forma perfunctória, a prática do delito previsto no art. 33 da Lei 11.343/06. 3. Portanto, impõe-se a reforma da decisão de Primeiro Grau, a fim de que a denúncia seja recebida, para a devida instauração da ação penal. (TJ-AM - RSE: 06066616220178040001 AM 0606661-62.2017.8.04.0001, Relator: Jomar Ricardo Saunders Fernandes, Data de Julgamento: 04/02/2019, Segunda Câmara Criminal, Data de Publicação: 05/02/2019) Assim não ocorrendo qualquer das hipóteses do artigo 397 do CPP, ratifico o recebimento da denúncia e determino que seja intimado o réu, via DJ, para informar seu telefone, de seu advogado e de suas testemunhas a fim de que seja designada audiência de instrução e julgamento via Webex. Ressalto que a presente decisão tem força de revisão da preventiva nos termos do art. 316 da lei 13.964/2019. Expedientes necessários. Advogados(s): Athila Bezerra da Silva (OAB 38071/CE)"
00100044520208060037,01/06/2020,"Outras Decisões Não houve rejeição preliminar da denúncia. O denunciado Guilherme Florêncio Camelo, através de seu advogado, alegou, em síntese, na defesa preliminar: que o reconhecimento do acusado se deu em local impróprio e por pessoas não habilitadas a fazerem; que a denúncia é genérica, apenas reconhecendo os depoimentos dos policiais militares; que não basta a gravidade do crime e a afirmação abstrata que o réu oferece perigo a sociedade, para justificar a imposição de prisão cautelar; que não há quantidade significativa de drogas ou outros objetos como balanças, dinheiro trocado e caderneta de anotações que indiquem o tráfico. Verifico, entretanto, que a peça denunciatória encontra-se pautada no inquérito policial que aponta para a possibilidade da autoria serem atribuídas aos réus. Não houve nulidade acerca do reconhecimento dos acusados, haja vista que os depoimentos dos policiais são dotados de fé pública, de modo que seu reconhecimento possui validade. Além disso, o local não era impróprio, pois Francisca Maria autorizou a entrada dos militares, não havendo nulidade na peça denunciatória. Em verdade, é a gravidade concreta dos crimes e das condutas delitivas que justificam a segregação cautelar, eis que resta demonstrado que as circunstâncias do crime extrapolaram, em concreto, as circunstâncias elementares do tipo penal previsto abstratamente em lei, evidenciando um modus operandi intensa e diferenciadamente mais grave do que o normalmente necessário para a prática dos crimes, a justificar a prisão cautelar para garantir a ordem pública. No caso dos autos, o autor foi encontrado 27 (vinte e sete) gramas de maconha e 11 (onze) gramas crack dentro do fogão e munição deflagrada de calibre 38 dentro do guarda-roupas da casa do réu, inclusive, tendo esse já sido CONDENADO por outro tráfico e porte de arma de fogo, conforme sentença proferida nos autos do processo nº 2707-52.2016.8.06.0093/0 observando assim indícios de reiteração delitiva, o que justifica a gravidade concreta. A materialidade se assenta no termo de apresentação e apreensão de fl. 12, os policiais encontraram 27 (vinte e sete) gramas de maconha e 11 (onze) gramas crack dentro do fogão e munição deflagrada de calibre 38 dentro do guarda-roupas da casa do réu. A pena mínima do crime imputado supera 04 anos, além disso, o réu está preso a cerca de 5 meses, não sendo tempo o suficiente para justificar sua soltura, ante a gravidade do crime cometido. Assim, a prisão do mesmo mostra-se como medida adequada a resguardar a ordem pública e a garantir a aplicação da lei penal, bem como evitar a reiteração delitiva do agente. Entendo que não é o caso de absolvição sumária, pois não existe manifesta causa de exclusão da ilicitude ou culpabilidade, não estando extinta a punibilidade do agente. Também, verifico que os fatos narrados na peça vestibular se amoldam ao tipo legal apontado. Ressalto ainda que, em sede de recebimento da denúncia, deve-se utilizar o princípio in dubio pro societate, de modo que, pelos motivos acima elencados, é plenamente possível o recebimento da denúncia por tráfico. Nesse sentido: RECURSO EM SENTIDO ESTRITO. REJEIÇÃO DA DENÚNCIA. INSURGÊNCIA MINISTERIAL. TRÁFICO DE DROGAS. PRESENÇA DE INDÍCIOS DE AUTORIA DELITIVA. COMPROVAÇÃO DA MATERIALIDADE DO CRIME. DECISÃO REFORMADA. RECURSO PROVIDO. 1. Presentes indícios de materialidade e autoria do crime, bem assim atendendo a denúncia aos requisitos contidos no art. 41 do Código de Processo Penal, e não estando presentes nenhuma das circunstâncias previstas no art. 395 do mesmo diploma legal, não se vislumbra fundamento jurídico a ensejar a rejeição da peça inaugural por ausência de justa causa, prevalecendo nesta fase o princípio in dubio pro societate. 2. No caso concreto, a acusada foi presa em flagrante na posse de 27 (vinte e sete) trouxinhas de diversos tipos de drogas, o que denota, ao menos de forma perfunctória, a prática do delito previsto no art. 33 da Lei 11.343/06. 3. Portanto, impõe-se a reforma da decisão de Primeiro Grau, a fim de que a denúncia seja recebida, para a devida instauração da ação penal. (TJ-AM - RSE: 06066616220178040001 AM 0606661-62.2017.8.04.0001, Relator: Jomar Ricardo Saunders Fernandes, Data de Julgamento: 04/02/2019, Segunda Câmara Criminal, Data de Publicação: 05/02/2019) Assim não ocorrendo qualquer das hipóteses do artigo 397 do CPP, ratifico o recebimento da denúncia e determino que seja intimado o réu, via DJ, para informar seu telefone, de seu advogado e de suas testemunhas a fim de que seja designada audiência de instrução e julgamento via Webex. Ressalto que a presente decisão tem força de revisão da preventiva nos termos do art. 316 da lei 13.964/2019. Expedientes necessários."
00100044520208060037,01/06/2020,Concluso para Despacho
00100044520208060037,31/05/2020,Juntada de Petição Nº Protocolo: WARD.20.00165465-9 Tipo da Petição: Defesa Preliminar Data:  22:31
00100044520208060037,29/05/2020,Despacho/Decisão disponibilizado no Diário de Justiça Eletrônico Relação :0197/2020 Data da Publicação: 01/06/2020 Número do Diário: 2383
00100044520208060037,26/05/2020,"Encaminhado edital/relação para publicação Relação: 0197/2020 Teor do ato: INTIMAÇÃO DO DESPACHO: Diante do teor da certidão retro, em que o acusado indicou que é patrocinado pelo advogado Athila Bezerra, determino a intimação do mesmo para dizer se de fato é advogado do acusado, e, em caso positivo, deve o causídico juntar aos autos procuração e resposta à acusação. Advogados(s): Athila Bezerra da Silva (OAB 38071/CE)"
00100044520208060037,23/05/2020,"Proferido despacho de mero expediente INTIMAÇÃO DO DESPACHO: Diante do teor da certidão retro, em que o acusado indicou que é patrocinado pelo advogado Athila Bezerra, determino a intimação do mesmo para dizer se de fato é advogado do acusado, e, em caso positivo, deve o causídico juntar aos autos procuração e resposta à acusação."
00100044520208060037,07/05/2020,Juntada de documento
00100044520208060037,23/04/2020,Expedição de Mandado Mandado nº: 037.2020/000661-0 Situação: Cancelado em 10/06/2021 Local: Oficial de justiça - Oficial de justiça central não criminal
